hour,node,cpu_load,cpu_alloc,cpu_idle,cpu_total,gpu_power_usage,gpu_mem_used,gpu_gpu_usage,gpu_fan
2024-11-08 06:00:00,node-12,0.1025,0.0,44.0,44.0,,,,
2024-11-08 06:00:00,node-152,1.0266666666666666,2.0,2.0,4.0,58.553333333333335,294.0,1.0,0.0
2024-11-08 06:00:00,node-153,4.005,4.0,0.0,4.0,92.46416666666666,673.0,31.5,0.0
2024-11-08 06:00:00,node-154,1.0258333333333334,2.0,2.0,4.0,69.61166666666666,297.3333333333333,1.4166666666666667,0.0
2024-11-08 06:00:00,node-155,0.0,0.0,4.0,4.0,73.39916666666666,1.0,0.0,0.0
2024-11-08 06:00:00,node-156,0.005833333333333334,0.0,4.0,4.0,,,,
2024-11-08 06:00:00,node-151,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 06:00:00,node-157,0.011666666666666667,0.0,4.0,4.0,,,,
2024-11-08 07:00:00,node-18,12.001666666666667,12.0,24.0,36.0,,,,
2024-11-08 07:00:00,node-162,0.0,0.0,4.0,4.0,49.54583333333333,1.0,0.0,0.0
2024-11-08 07:00:00,node-163,2.0016666666666665,2.0,2.0,4.0,,,,
2024-11-08 07:00:00,node-164,1.0374999999999999,2.0,2.0,4.0,65.90333333333334,301.8333333333333,2.8333333333333335,0.0
2024-11-08 07:00:00,node-165,4.008333333333334,4.0,0.0,4.0,,,,
2024-11-08 07:00:00,node-17,31.00583333333333,31.0,5.0,36.0,,,,
2024-11-08 07:00:00,node-167,0.011666666666666667,0.0,4.0,4.0,,,,
2024-11-08 07:00:00,node-168,1.0308333333333335,2.0,2.0,4.0,64.00166666666667,295.1666666666667,1.0833333333333333,0.0
2024-11-08 07:00:00,node-171,0.005,0.0,4.0,4.0,60.41583333333333,1.0,0.0,30.0
2024-11-08 07:00:00,node-172,0.005833333333333334,0.0,4.0,4.0,55.42083333333333,1.0,0.0,30.0
2024-11-08 07:00:00,node-161,1.0408333333333333,2.0,2.0,4.0,55.06583333333333,294.5,1.6666666666666667,0.0
2024-11-08 07:00:00,node-166,1.0275,2.0,2.0,4.0,79.9225,297.0,1.3333333333333333,0.0
2024-11-08 07:00:00,node-16,0.0,0.0,4.0,4.0,35.17166666666667,1.0,0.0,0.0
2024-11-08 07:00:00,node-152,1.0258333333333334,2.0,2.0,4.0,53.97666666666667,296.5,0.9166666666666666,0.0
2024-11-08 07:00:00,node-157,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 07:00:00,node-156,0.0,0.0,4.0,4.0,,,,
2024-11-08 07:00:00,node-155,0.0,0.0,4.0,4.0,73.26083333333334,1.0,0.0,0.0
2024-11-08 07:00:00,node-154,1.0358333333333334,2.0,2.0,4.0,67.40833333333333,294.8333333333333,1.4166666666666667,0.0
2024-11-08 07:00:00,node-153,0.5116666666666666,0.3333333333333333,3.6666666666666665,4.0,54.91833333333333,57.0,2.6666666666666665,0.0
2024-11-08 07:00:00,node-151,0.0075,0.0,4.0,4.0,,,,
2024-11-08 07:00:00,node-15,0.020833333333333332,1.0,3.0,4.0,36.57333333333333,6863.0,0.0,0.0
2024-11-08 07:00:00,node-141,1.0041666666666667,2.0,2.0,4.0,72.94,297.8333333333333,2.75,29.0
2024-11-08 07:00:00,node-14,2.0033333333333334,2.0,94.0,96.0,,,,
2024-11-08 07:00:00,node-13,0.09083333333333334,0.0,44.0,44.0,,,,
2024-11-08 07:00:00,node-12,0.08666666666666667,0.0,44.0,44.0,,,,
2024-11-08 07:00:00,node-11,11.104999999999999,11.0,33.0,44.0,,,,
2024-11-08 07:00:00,node-32,7.464166666666666,14.0,18.0,32.0,71.1653125,7883.53125,14.760416666666666,0.0
2024-11-08 07:00:00,node-158,0.005,2.0,2.0,4.0,29.505,4581.0,0.0,0.0
2024-11-08 07:00:00,node-19,59.43666666666667,58.5,21.5,80.0,,,,
2024-11-08 08:00:00,node-13,0.1025,0.0,44.0,44.0,,,,
2024-11-08 08:00:00,node-12,0.10916666666666668,0.0,44.0,44.0,,,,
2024-11-08 08:00:00,node-11,11.121666666666668,11.0,33.0,44.0,,,,
2024-11-08 08:00:00,node-32,7.651666666666667,14.0,18.0,32.0,68.63677083333333,8140.0,14.46875,0.0
2024-11-08 08:00:00,node-19,41.97166666666667,42.0,38.0,80.0,,,,
2024-11-08 08:00:00,node-18,12.012500000000001,12.0,24.0,36.0,,,,
2024-11-08 08:00:00,node-172,0.0,0.0,4.0,4.0,55.27,1.0,0.0,30.0
2024-11-08 08:00:00,node-171,0.006666666666666667,0.0,4.0,4.0,60.105,1.0,0.0,30.0
2024-11-08 08:00:00,node-17,31.000833333333333,31.0,5.0,36.0,,,,
2024-11-08 08:00:00,node-167,0.004166666666666667,0.0,4.0,4.0,,,,
2024-11-08 08:00:00,node-166,1.0325,2.0,2.0,4.0,79.80416666666666,294.6666666666667,1.1666666666666667,0.0
2024-11-08 08:00:00,node-165,4.005833333333333,4.0,0.0,4.0,,,,
2024-11-08 08:00:00,node-164,1.0291666666666666,2.0,2.0,4.0,61.45416666666667,294.0,1.1666666666666667,0.0
2024-11-08 08:00:00,node-163,2.0033333333333334,2.0,2.0,4.0,,,,
2024-11-08 08:00:00,node-162,0.0,0.0,4.0,4.0,49.696666666666665,1.0,0.0,0.0
2024-11-08 08:00:00,node-168,1.0341666666666667,2.0,2.0,4.0,63.6,297.0,1.5,0.0
2024-11-08 08:00:00,node-16,0.0016666666666666668,0.0,4.0,4.0,34.9575,1.0,0.0,0.0
2024-11-08 08:00:00,node-14,2.0,2.0,94.0,96.0,,,,
2024-11-08 08:00:00,node-161,1.0374999999999999,2.0,2.0,4.0,58.31583333333333,292.0,1.9166666666666667,0.0
2024-11-08 08:00:00,node-141,1.0016666666666667,2.0,2.0,4.0,69.64083333333333,291.0,1.1666666666666667,29.0
2024-11-08 08:00:00,node-15,0.015000000000000001,1.0,3.0,4.0,36.58166666666667,6863.0,0.0,0.0
2024-11-08 08:00:00,node-151,0.005,0.0,4.0,4.0,,,,
2024-11-08 08:00:00,node-153,0.008333333333333333,0.0,4.0,4.0,50.550000000000004,1.0,0.0,0.0
2024-11-08 08:00:00,node-152,1.0125,2.0,2.0,4.0,58.10333333333333,296.3333333333333,0.9166666666666666,0.0
2024-11-08 08:00:00,node-155,0.0,0.0,4.0,4.0,73.50833333333334,1.0,0.0,0.0
2024-11-08 08:00:00,node-156,0.005833333333333334,0.0,4.0,4.0,,,,
2024-11-08 08:00:00,node-157,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 08:00:00,node-158,0.015,2.0,2.0,4.0,29.4325,4581.0,0.0,0.0
2024-11-08 08:00:00,node-154,1.0374999999999999,2.0,2.0,4.0,67.3275,296.6666666666667,1.0833333333333333,0.0
2024-11-08 09:00:00,node-166,1.0291666666666666,2.0,2.0,4.0,80.185,297.1666666666667,1.0,0.0
2024-11-08 09:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 09:00:00,node-164,1.0258333333333334,2.0,2.0,4.0,56.72083333333333,295.5,1.5,0.0
2024-11-08 09:00:00,node-165,4.015,4.0,0.0,4.0,,,,
2024-11-08 09:00:00,node-167,0.0025,0.0,4.0,4.0,,,,
2024-11-08 09:00:00,node-32,6.939166666666666,11.0,21.0,32.0,56.23979166666666,5831.010416666667,8.770833333333334,0.0
2024-11-08 09:00:00,node-17,31.006666666666664,31.0,5.0,36.0,,,,
2024-11-08 09:00:00,node-172,0.005833333333333334,0.0,4.0,4.0,55.76916666666667,1.0,0.0,30.0
2024-11-08 09:00:00,node-18,12.005,12.0,24.0,36.0,,,,
2024-11-08 09:00:00,node-19,31.728333333333335,31.0,49.0,80.0,,,,
2024-11-08 09:00:00,node-162,0.0,0.0,4.0,4.0,49.6775,1.0,0.0,0.0
2024-11-08 09:00:00,node-168,1.0183333333333333,2.0,2.0,4.0,63.280833333333334,298.1666666666667,1.75,0.0
2024-11-08 09:00:00,node-161,1.0183333333333333,2.0,2.0,4.0,61.80583333333333,296.0,1.5,0.0
2024-11-08 09:00:00,node-14,13.568333333333333,18.0,78.0,96.0,,,,
2024-11-08 09:00:00,node-158,0.011666666666666667,2.0,2.0,4.0,29.305000000000003,4581.0,0.0,0.0
2024-11-08 09:00:00,node-11,11.091666666666667,11.0,33.0,44.0,,,,
2024-11-08 09:00:00,node-12,0.10583333333333333,0.0,44.0,44.0,,,,
2024-11-08 09:00:00,node-13,0.10666666666666667,0.0,44.0,44.0,,,,
2024-11-08 09:00:00,node-16,0.008333333333333333,0.0,4.0,4.0,35.055,1.0,0.0,0.0
2024-11-08 09:00:00,node-15,0.05416666666666667,1.0,3.0,4.0,36.594166666666666,6863.0,0.0,0.0
2024-11-08 09:00:00,node-151,0.012500000000000002,0.0,4.0,4.0,,,,
2024-11-08 09:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.6925,293.8333333333333,2.25,29.0
2024-11-08 09:00:00,node-153,0.0,0.0,4.0,4.0,50.41083333333333,1.0,0.0,0.0
2024-11-08 09:00:00,node-154,1.0225,2.0,2.0,4.0,63.74583333333334,295.1666666666667,0.9166666666666666,0.0
2024-11-08 09:00:00,node-155,0.0,0.0,4.0,4.0,73.4175,1.0,0.0,0.0
2024-11-08 09:00:00,node-156,0.004166666666666667,0.0,4.0,4.0,,,,
2024-11-08 09:00:00,node-157,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 09:00:00,node-152,1.0291666666666666,2.0,2.0,4.0,58.49916666666667,295.6666666666667,1.0,0.0
2024-11-08 09:00:00,node-171,0.0,0.0,4.0,4.0,60.56916666666667,1.0,0.0,30.0
2024-11-08 10:00:00,node-172,0.0,0.0,4.0,4.0,55.33916666666667,1.0,0.0,30.0
2024-11-08 10:00:00,node-32,6.551666666666667,10.0,22.0,32.0,57.35177083333334,5050.416666666667,7.71875,0.0
2024-11-08 10:00:00,node-19,20.008333333333333,20.0,60.0,80.0,,,,
2024-11-08 10:00:00,node-18,12.0,12.0,24.0,36.0,,,,
2024-11-08 10:00:00,node-171,0.0,0.0,4.0,4.0,60.01583333333334,1.0,0.0,30.0
2024-11-08 10:00:00,node-11,11.089166666666666,11.0,33.0,44.0,,,,
2024-11-08 10:00:00,node-17,31.016666666666666,31.0,5.0,36.0,,,,
2024-11-08 10:00:00,node-168,1.0133333333333334,2.0,2.0,4.0,58.82833333333334,298.3333333333333,1.5,0.0
2024-11-08 10:00:00,node-167,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 10:00:00,node-166,1.0275,2.0,2.0,4.0,79.645,299.0,1.8333333333333333,0.0
2024-11-08 10:00:00,node-164,1.0366666666666666,2.0,2.0,4.0,61.25583333333333,294.6666666666667,2.25,0.0
2024-11-08 10:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 10:00:00,node-162,0.0,0.0,4.0,4.0,49.62916666666666,1.0,0.0,0.0
2024-11-08 10:00:00,node-161,1.0275,2.0,2.0,4.0,61.4375,295.5,1.6666666666666667,0.0
2024-11-08 10:00:00,node-16,0.006666666666666667,0.0,4.0,4.0,35.12083333333333,1.0,0.0,0.0
2024-11-08 10:00:00,node-158,0.005833333333333334,2.0,2.0,4.0,29.1425,4581.0,0.0,0.0
2024-11-08 10:00:00,node-157,0.010833333333333334,0.0,4.0,4.0,,,,
2024-11-08 10:00:00,node-165,4.015833333333333,4.0,0.0,4.0,,,,
2024-11-08 10:00:00,node-155,0.0,0.0,4.0,4.0,73.50333333333333,1.0,0.0,0.0
2024-11-08 10:00:00,node-156,0.009166666666666668,0.0,4.0,4.0,,,,
2024-11-08 10:00:00,node-12,0.08750000000000001,0.0,44.0,44.0,,,,
2024-11-08 10:00:00,node-13,0.08666666666666667,0.0,44.0,44.0,,,,
2024-11-08 10:00:00,node-141,1.0208333333333333,2.0,2.0,4.0,69.39666666666666,296.6666666666667,1.9166666666666667,29.0
2024-11-08 10:00:00,node-14,2.0283333333333333,2.0,94.0,96.0,,,,
2024-11-08 10:00:00,node-151,0.0025,0.0,4.0,4.0,,,,
2024-11-08 10:00:00,node-152,1.0333333333333334,2.0,2.0,4.0,57.928333333333335,296.5,1.25,0.0
2024-11-08 10:00:00,node-153,0.0,0.0,4.0,4.0,50.37166666666667,1.0,0.0,0.0
2024-11-08 10:00:00,node-154,1.0250000000000001,2.0,2.0,4.0,63.34833333333333,295.6666666666667,0.9166666666666666,0.0
2024-11-08 10:00:00,node-15,0.029166666666666664,1.0,3.0,4.0,36.6075,6863.0,0.0,0.0
2024-11-08 11:00:00,node-162,0.0008333333333333334,0.0,4.0,4.0,49.6525,1.0,0.0,0.0
2024-11-08 11:00:00,node-166,1.0183333333333333,2.0,2.0,4.0,79.39916666666666,300.3333333333333,2.6666666666666665,0.0
2024-11-08 11:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 11:00:00,node-164,0.8541666666666666,1.6666666666666667,2.3333333333333335,4.0,64.43416666666667,246.33333333333334,1.8333333333333333,0.0
2024-11-08 11:00:00,node-165,4.009166666666666,4.0,0.0,4.0,,,,
2024-11-08 11:00:00,node-167,0.0033333333333333335,0.0,4.0,4.0,,,,
2024-11-08 11:00:00,node-19,20.004166666666666,20.0,60.0,80.0,,,,
2024-11-08 11:00:00,node-17,31.007500000000004,31.0,5.0,36.0,,,,
2024-11-08 11:00:00,node-171,0.0,0.0,4.0,4.0,60.33166666666667,1.0,0.0,30.0
2024-11-08 11:00:00,node-172,0.0008333333333333334,0.0,4.0,4.0,55.501666666666665,1.0,0.0,30.0
2024-11-08 11:00:00,node-18,12.003333333333332,12.0,24.0,36.0,,,,
2024-11-08 11:00:00,node-32,6.865833333333334,10.0,22.0,32.0,55.80916666666667,5045.0625,7.395833333333333,0.0
2024-11-08 11:00:00,node-161,1.0441666666666667,2.0,2.0,4.0,61.564166666666665,298.3333333333333,2.0833333333333335,0.0
2024-11-08 11:00:00,node-168,1.0366666666666666,2.0,2.0,4.0,63.42333333333334,297.3333333333333,2.6666666666666665,0.0
2024-11-08 11:00:00,node-16,0.0025,0.0,4.0,4.0,35.025,1.0,0.0,0.0
2024-11-08 11:00:00,node-153,0.004166666666666667,0.0,4.0,4.0,50.2425,1.0,0.0,0.0
2024-11-08 11:00:00,node-157,0.0,0.0,4.0,4.0,,,,
2024-11-08 11:00:00,node-158,0.0025,2.0,2.0,4.0,29.238333333333333,4581.0,0.0,0.0
2024-11-08 11:00:00,node-11,11.12,11.0,33.0,44.0,,,,
2024-11-08 11:00:00,node-12,0.1175,0.0,44.0,44.0,,,,
2024-11-08 11:00:00,node-13,0.10666666666666667,0.0,44.0,44.0,,,,
2024-11-08 11:00:00,node-141,1.0066666666666666,2.0,2.0,4.0,69.05499999999999,296.0,1.4166666666666667,29.0
2024-11-08 11:00:00,node-15,0.065,1.0,3.0,4.0,36.56333333333333,6863.0,0.0,0.0
2024-11-08 11:00:00,node-14,2.0,2.0,94.0,96.0,,,,
2024-11-08 11:00:00,node-152,1.0216666666666667,2.0,2.0,4.0,58.26333333333333,291.8333333333333,1.0833333333333333,0.0
2024-11-08 11:00:00,node-154,1.0233333333333332,2.0,2.0,4.0,67.5925,296.0,1.4166666666666667,0.0
2024-11-08 11:00:00,node-155,0.0,0.0,4.0,4.0,73.51,1.0,0.0,0.0
2024-11-08 11:00:00,node-156,0.004166666666666667,0.0,4.0,4.0,,,,
2024-11-08 11:00:00,node-151,0.0008333333333333334,0.0,4.0,4.0,,,,
2024-11-08 12:00:00,node-166,1.0108333333333335,2.0,2.0,4.0,79.40666666666667,297.8333333333333,1.9166666666666667,0.0
2024-11-08 12:00:00,node-162,0.0016666666666666668,0.0,4.0,4.0,49.649166666666666,1.0,0.0,0.0
2024-11-08 12:00:00,node-163,2.0033333333333334,2.0,2.0,4.0,,,,
2024-11-08 12:00:00,node-164,0.009166666666666667,0.0,4.0,4.0,59.75,1.0,0.0,0.0
2024-11-08 12:00:00,node-165,4.008333333333334,4.0,0.0,4.0,,,,
2024-11-08 12:00:00,node-167,0.005,0.0,4.0,4.0,,,,
2024-11-08 12:00:00,node-32,6.5,10.0,22.0,32.0,54.0346875,5044.791666666667,5.083333333333333,0.0
2024-11-08 12:00:00,node-17,30.636666666666667,30.583333333333332,5.416666666666667,36.0,,,,
2024-11-08 12:00:00,node-171,0.006666666666666667,0.0,4.0,4.0,59.94416666666667,1.0,0.0,30.0
2024-11-08 12:00:00,node-172,0.0016666666666666668,0.0,4.0,4.0,55.74166666666667,1.0,0.0,30.0
2024-11-08 12:00:00,node-18,12.0,12.0,24.0,36.0,,,,
2024-11-08 12:00:00,node-19,20.01,20.0,60.0,80.0,,,,
2024-11-08 12:00:00,node-161,1.0316666666666667,2.0,2.0,4.0,61.51,293.6666666666667,1.3333333333333333,0.0
2024-11-08 12:00:00,node-168,1.0175,2.0,2.0,4.0,63.33833333333334,300.1666666666667,1.0833333333333333,0.0
2024-11-08 12:00:00,node-16,0.005,0.0,4.0,4.0,35.0,1.0,0.0,0.0
2024-11-08 12:00:00,node-152,1.0241666666666667,2.0,2.0,4.0,58.281666666666666,296.5,1.0833333333333333,0.0
2024-11-08 12:00:00,node-157,0.005,0.0,4.0,4.0,,,,
2024-11-08 12:00:00,node-11,11.090833333333334,11.0,33.0,44.0,,,,
2024-11-08 12:00:00,node-12,0.085,0.0,44.0,44.0,,,,
2024-11-08 12:00:00,node-13,0.1025,0.0,44.0,44.0,,,,
2024-11-08 12:00:00,node-14,34.65,7.333333333333333,88.66666666666667,96.0,,,,
2024-11-08 12:00:00,node-141,1.0091666666666665,2.0,2.0,4.0,69.36749999999999,297.5,1.5,29.0
2024-11-08 12:00:00,node-15,0.02416666666666667,1.0,3.0,4.0,36.5725,6863.0,0.0,0.0
2024-11-08 12:00:00,node-158,0.0033333333333333335,2.0,2.0,4.0,29.269166666666667,4581.0,0.0,0.0
2024-11-08 12:00:00,node-153,0.0008333333333333334,0.0,4.0,4.0,50.182500000000005,1.0,0.0,0.0
2024-11-08 12:00:00,node-154,1.035,2.0,2.0,4.0,63.12416666666667,297.1666666666667,0.6666666666666666,0.0
2024-11-08 12:00:00,node-155,0.0033333333333333335,0.0,4.0,4.0,73.30833333333334,1.0,0.0,0.0
2024-11-08 12:00:00,node-156,0.0025,0.0,4.0,4.0,,,,
2024-11-08 12:00:00,node-151,0.0008333333333333334,0.0,4.0,4.0,,,,
2024-11-08 13:00:00,node-32,6.5874999999999995,10.0,22.0,32.0,54.492916666666666,5044.625,5.395833333333333,0.0
2024-11-08 13:00:00,node-161,1.0233333333333334,2.0,2.0,4.0,54.76416666666666,295.1666666666667,1.1666666666666667,0.0
2024-11-08 13:00:00,node-162,0.0016666666666666668,0.0,4.0,4.0,49.69833333333333,1.0,0.0,0.0
2024-11-08 13:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 13:00:00,node-164,0.005,0.0,4.0,4.0,59.692499999999995,1.0,0.0,0.0
2024-11-08 13:00:00,node-165,4.008333333333334,4.0,0.0,4.0,,,,
2024-11-08 13:00:00,node-166,1.0241666666666667,2.0,2.0,4.0,79.23333333333333,299.8333333333333,1.5,0.0
2024-11-08 13:00:00,node-17,30.00583333333333,30.0,6.0,36.0,,,,
2024-11-08 13:00:00,node-168,1.0225,2.0,2.0,4.0,63.517500000000005,297.0,2.1666666666666665,0.0
2024-11-08 13:00:00,node-171,0.0016666666666666668,0.0,4.0,4.0,60.16166666666667,1.0,0.0,30.0
2024-11-08 13:00:00,node-172,0.0,0.0,4.0,4.0,55.5575,1.0,0.0,30.0
2024-11-08 13:00:00,node-18,12.025,12.0,24.0,36.0,,,,
2024-11-08 13:00:00,node-16,0.0,0.0,4.0,4.0,35.01416666666667,1.0,0.0,0.0
2024-11-08 13:00:00,node-167,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 13:00:00,node-19,20.004166666666666,20.0,60.0,80.0,,,,
2024-11-08 13:00:00,node-158,0.010833333333333334,2.0,2.0,4.0,29.180833333333336,4581.0,0.0,0.0
2024-11-08 13:00:00,node-156,0.013333333333333334,0.0,4.0,4.0,,,,
2024-11-08 13:00:00,node-157,0.0,0.0,4.0,4.0,,,,
2024-11-08 13:00:00,node-11,11.096666666666666,11.0,33.0,44.0,,,,
2024-11-08 13:00:00,node-12,0.09500000000000001,0.0,44.0,44.0,,,,
2024-11-08 13:00:00,node-13,0.08666666666666667,0.0,44.0,44.0,,,,
2024-11-08 13:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,69.69916666666667,293.5,2.6666666666666665,29.0
2024-11-08 13:00:00,node-14,2.0016666666666665,2.0,94.0,96.0,,,,
2024-11-08 13:00:00,node-151,0.0,0.0,4.0,4.0,,,,
2024-11-08 13:00:00,node-152,1.0450000000000002,2.0,2.0,4.0,53.77666666666667,298.6666666666667,1.0833333333333333,0.0
2024-11-08 13:00:00,node-153,0.005833333333333334,0.0,4.0,4.0,50.415,1.0,0.0,0.0
2024-11-08 13:00:00,node-154,1.015,2.0,2.0,4.0,66.86,296.8333333333333,0.9166666666666666,0.0
2024-11-08 13:00:00,node-155,0.005833333333333334,0.0,4.0,4.0,73.55833333333332,1.0,0.0,0.0
2024-11-08 13:00:00,node-15,0.028333333333333332,1.0,3.0,4.0,36.5825,6863.0,0.0,0.0
2024-11-08 14:00:00,node-15,0.049166666666666664,1.0,3.0,4.0,36.57416666666666,6863.0,0.0,0.0
2024-11-08 14:00:00,node-153,0.0,0.0,4.0,4.0,50.7525,1.0,0.0,0.0
2024-11-08 14:00:00,node-152,1.0358333333333334,2.0,2.0,4.0,62.699999999999996,296.3333333333333,1.5,0.0
2024-11-08 14:00:00,node-151,0.006666666666666667,0.0,4.0,4.0,,,,
2024-11-08 14:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.6525,294.5,1.4166666666666667,29.0
2024-11-08 14:00:00,node-32,6.8175,10.0,22.0,32.0,54.04604166666667,5045.25,7.895833333333333,0.0
2024-11-08 14:00:00,node-13,0.11,0.0,44.0,44.0,,,,
2024-11-08 14:00:00,node-12,0.115,0.0,44.0,44.0,,,,
2024-11-08 14:00:00,node-19,20.000833333333333,20.0,60.0,80.0,,,,
2024-11-08 14:00:00,node-11,11.116666666666667,11.0,33.0,44.0,,,,
2024-11-08 14:00:00,node-154,1.0374999999999999,2.0,2.0,4.0,70.61083333333333,297.0,0.75,0.0
2024-11-08 14:00:00,node-14,2.0,2.0,94.0,96.0,,,,
2024-11-08 14:00:00,node-155,0.0008333333333333334,0.0,4.0,4.0,73.61083333333333,1.0,0.0,0.0
2024-11-08 14:00:00,node-168,1.0225,2.0,2.0,4.0,63.75583333333333,297.3333333333333,2.0833333333333335,0.0
2024-11-08 14:00:00,node-157,0.0,0.0,4.0,4.0,,,,
2024-11-08 14:00:00,node-156,0.004166666666666667,0.0,4.0,4.0,,,,
2024-11-08 14:00:00,node-172,0.0,0.0,4.0,4.0,55.2275,1.0,0.0,30.0
2024-11-08 14:00:00,node-171,0.0,0.0,4.0,4.0,60.531666666666666,1.0,0.0,30.0
2024-11-08 14:00:00,node-17,30.000833333333333,30.0,6.0,36.0,,,,
2024-11-08 14:00:00,node-167,0.0033333333333333335,0.0,4.0,4.0,,,,
2024-11-08 14:00:00,node-166,1.0391666666666668,2.0,2.0,4.0,80.31416666666667,297.8333333333333,1.5,0.0
2024-11-08 14:00:00,node-18,12.015833333333333,12.0,24.0,36.0,,,,
2024-11-08 14:00:00,node-164,0.0,0.0,4.0,4.0,59.66916666666666,1.0,0.0,0.0
2024-11-08 14:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 14:00:00,node-162,0.0016666666666666668,0.0,4.0,4.0,49.69,1.0,0.0,0.0
2024-11-08 14:00:00,node-161,1.0125,2.0,2.0,4.0,58.645833333333336,295.6666666666667,2.3333333333333335,0.0
2024-11-08 14:00:00,node-16,0.004166666666666667,0.0,4.0,4.0,35.09583333333333,1.0,0.0,0.0
2024-11-08 14:00:00,node-158,0.005833333333333334,2.0,2.0,4.0,29.670833333333334,4581.0,0.0,0.0
2024-11-08 14:00:00,node-165,4.0200000000000005,4.0,0.0,4.0,,,,
2024-11-08 15:00:00,node-163,2.0,2.0,2.0,4.0,,,,
2024-11-08 15:00:00,node-164,0.0025,0.0,4.0,4.0,59.81833333333333,1.0,0.0,0.0
2024-11-08 15:00:00,node-166,1.0325,2.0,2.0,4.0,80.10583333333334,376.0,2.25,0.0
2024-11-08 15:00:00,node-167,0.0016666666666666668,0.0,4.0,4.0,,,,
2024-11-08 15:00:00,node-168,1.0141666666666667,2.0,2.0,4.0,63.83166666666667,296.8333333333333,1.5833333333333333,0.0
2024-11-08 15:00:00,node-172,0.005833333333333334,0.0,4.0,4.0,55.31,1.0,0.0,30.0
2024-11-08 15:00:00,node-171,0.0,0.0,4.0,4.0,60.12916666666666,1.0,0.0,30.0
2024-11-08 15:00:00,node-162,0.0,0.0,4.0,4.0,49.64333333333334,1.0,0.0,0.0
2024-11-08 15:00:00,node-18,12.008333333333333,12.0,24.0,36.0,,,,
2024-11-08 15:00:00,node-19,20.01,20.0,60.0,80.0,,,,
2024-11-08 15:00:00,node-32,6.73,10.0,22.0,32.0,54.92854166666667,5045.25,4.395833333333333,0.0
2024-11-08 15:00:00,node-17,30.007499999999997,30.0,6.0,36.0,,,,
2024-11-08 15:00:00,node-161,1.0283333333333333,2.0,2.0,4.0,58.538333333333334,293.6666666666667,1.75,0.0
2024-11-08 15:00:00,node-165,4.015,4.0,0.0,4.0,,,,
2024-11-08 15:00:00,node-158,0.0016666666666666668,2.0,2.0,4.0,29.522499999999997,4581.0,0.0,0.0
2024-11-08 15:00:00,node-11,11.090000000000002,11.0,33.0,44.0,,,,
2024-11-08 15:00:00,node-16,0.008333333333333333,0.0,4.0,4.0,35.130833333333335,1.0,0.0,0.0
2024-11-08 15:00:00,node-12,0.09666666666666666,0.0,44.0,44.0,,,,
2024-11-08 15:00:00,node-13,0.09749999999999999,0.0,44.0,44.0,,,,
2024-11-08 15:00:00,node-14,49.72666666666667,18.0,78.0,96.0,,,,
2024-11-08 15:00:00,node-15,0.018333333333333333,1.0,3.0,4.0,36.574999999999996,6863.0,0.0,0.0
2024-11-08 15:00:00,node-141,1.0258333333333334,2.0,2.0,4.0,65.985,296.1666666666667,1.5833333333333333,29.0
2024-11-08 15:00:00,node-152,1.0308333333333335,2.0,2.0,4.0,58.29083333333333,295.1666666666667,0.9166666666666666,0.0
2024-11-08 15:00:00,node-153,0.005833333333333334,0.0,4.0,4.0,50.61666666666667,1.0,0.0,0.0
2024-11-08 15:00:00,node-154,1.0116666666666667,2.0,2.0,4.0,70.70333333333333,296.1666666666667,0.9166666666666666,0.0
2024-11-08 15:00:00,node-155,0.0,0.0,4.0,4.0,73.37833333333333,1.0,0.0,0.0
2024-11-08 15:00:00,node-156,0.0,0.0,4.0,4.0,,,,
2024-11-08 15:00:00,node-157,0.01,0.0,4.0,4.0,,,,
2024-11-08 15:00:00,node-151,0.0025,0.0,4.0,4.0,,,,
2024-11-08 16:00:00,node-166,1.0108333333333335,2.0,2.0,4.0,79.42333333333333,298.3333333333333,1.5833333333333333,0.0
2024-11-08 16:00:00,node-163,2.0100000000000002,2.0,2.0,4.0,,,,
2024-11-08 16:00:00,node-164,0.0,0.0,4.0,4.0,59.737500000000004,1.0,0.0,0.0
2024-11-08 16:00:00,node-165,4.015,4.0,0.0,4.0,,,,
2024-11-08 16:00:00,node-167,0.0075,0.0,4.0,4.0,,,,
2024-11-08 16:00:00,node-32,6.6175,10.0,22.0,32.0,53.59104166666666,5044.291666666667,6.375,0.0
2024-11-08 16:00:00,node-17,30.003333333333334,30.0,6.0,36.0,,,,
