hour,cpu_load,cpu_alloc,cpu_idle,cpu_total,gpu_power_usage,gpu_mem_used,gpu_gpu_usage,gpu_fan
2024-11-06 11:00:00,440.8266666666667,452.0,44.0,496.0,1043.8167708333333,28039.75,120.91666666666667,89.0
2024-11-06 12:00:00,440.44,452.0,44.0,496.0,1035.8401041666666,28044.083333333332,126.51041666666666,89.0
2024-11-06 13:00:00,441.01166666666666,452.0,44.0,496.0,1028.2520833333333,28040.916666666664,127.96875,89.0
2024-11-06 14:00:00,418.33416666666665,445.1666666666667,50.833333333333336,496.0,1036.4671875,24881.916666666668,121.63541666666666,89.0
2024-11-06 15:00:00,423.5058333333333,451.33333333333337,44.666666666666664,496.0,1055.7972916666668,25020.25,133.90625,89.0
2024-11-06 16:00:00,422.05833333333334,450.3333333333333,45.666666666666664,496.0,995.4589583333334,24811.583333333332,90.35416666666667,89.0
2024-11-06 17:00:00,409.75,439.0,57.0,496.0,1010.4452083333333,24736.416666666664,83.25,89.0
2024-11-06 18:00:00,408.48999999999995,439.0,57.0,496.0,1009.7997916666667,24733.75,92.97916666666667,89.0
2024-11-06 19:00:00,409.79583333333335,439.0,57.0,496.0,1005.9109375,24743.25,96.44791666666667,89.0
2024-11-06 20:00:00,404.06166666666667,432.0833333333333,63.91666666666667,496.0,1007.8838541666667,24740.75,106.4375,89.0
2024-11-06 21:00:00,384.7658333333334,413.5,82.5,496.0,1000.5790625,24738.416666666668,89.94791666666667,89.0
2024-11-06 22:00:00,385.0933333333333,413.0,83.0,496.0,994.4077083333333,24750.25,99.34375,89.0
2024-11-06 23:00:00,376.3975,409.0,87.0,496.0,986.3130208333333,23790.833333333332,63.0625,89.0
2024-11-07 00:00:00,372.0308333333333,397.6666666666667,98.33333333333333,496.0,972.7977083333333,25085.28125,62.02083333333333,89.0
2024-11-07 01:00:00,364.1458333333333,375.3333333333333,120.66666666666667,496.0,978.3866666666667,25818.03125,122.13541666666667,89.0
2024-11-07 02:00:00,364.3475,378.0,118.0,496.0,1029.3630208333334,25773.9375,145.27083333333334,89.0
2024-11-07 03:00:00,339.33416666666665,349.66666666666663,146.33333333333334,496.0,1016.2548958333333,25419.197916666668,148.21875,89.0
2024-11-07 04:00:00,338.46500000000003,349.0,147.0,496.0,1014.7314583333333,25260.03125,150.94791666666669,89.0
2024-11-07 05:00:00,348.405,358.5,137.5,496.0,1029.5258333333334,25365.458333333332,150.02083333333334,89.0
2024-11-07 06:00:00,284.6625,293.4166666666667,202.58333333333334,496.0,1025.2651041666668,25457.458333333332,156.65625,89.0
2024-11-07 07:00:00,204.02916666666667,214.66666666666666,281.33333333333337,496.0,1015.6298958333333,27955.291666666668,132.23958333333334,89.0
2024-11-07 08:00:00,192.01916666666665,202.08333333333334,293.9166666666667,496.0,1034.0361458333334,28174.791666666668,127.02083333333333,89.41666666666667
2024-11-07 09:00:00,190.26,200.75,295.25,496.0,1018.0954166666667,28227.0625,130.98958333333334,89.16666666666667
2024-11-07 10:00:00,181.71333333333334,192.33333333333334,303.6666666666667,496.0,1008.191875,28221.041666666668,122.0625,89.0
2024-11-07 11:00:00,176.57583333333335,187.0,309.0,496.0,1029.983125,28266.541666666664,127.45833333333333,89.16666666666667
2024-11-07 12:00:00,179.80166666666668,190.0,306.0,496.0,1014.2666666666667,28220.875,132.64583333333334,89.0
2024-11-07 13:00:00,179.10416666666666,189.75,306.25,496.0,1009.8572916666667,28220.875,126.20833333333333,89.0
2024-11-07 14:00:00,178.85833333333335,189.0,307.0,496.0,1027.9840625,28226.875,123.88541666666666,89.0
2024-11-07 15:00:00,174.17583333333334,184.5,311.5,496.0,1011.9115625,28233.541666666664,125.28125,89.0
2024-11-07 16:00:00,162.15166666666667,173.0,323.0,496.0,1002.0097916666667,28218.208333333336,115.63541666666667,89.0
2024-11-07 17:00:00,162.6725,175.16666666666666,320.8333333333333,496.0,1043.0870833333333,30507.708333333332,112.30208333333333,89.0
2024-11-07 18:00:00,163.68083333333334,176.16666666666666,319.8333333333333,496.0,1011.4563541666666,28704.375,116.26041666666667,89.0
2024-11-07 19:00:00,163.095,176.58333333333334,319.4166666666667,496.0,1027.3751041666667,28826.708333333332,98.84375,89.0
2024-11-07 20:00:00,158.595,171.0,325.0,496.0,1017.4016666666666,28844.041666666664,120.60416666666667,89.0
2024-11-07 21:00:00,139.00666666666666,152.0,344.0,496.0,1011.0564583333334,28807.375,101.83333333333334,89.0
2024-11-07 22:00:00,126.76083333333334,140.0,356.0,496.0,988.3928125,28816.875,118.89583333333334,89.0
2024-11-07 23:00:00,127.17583333333333,140.0,356.0,496.0,1033.20875,28822.375,116.59375,89.0
2024-11-08 00:00:00,122.19166666666666,134.33333333333334,361.6666666666667,496.0,1024.8635416666666,28816.041666666668,131.65625,89.08333333333333
2024-11-08 01:00:00,125.12083333333332,139.0,357.0,496.0,988.8804166666666,28810.208333333336,109.38541666666667,89.16666666666667
2024-11-08 02:00:00,149.865,163.08333333333334,332.9166666666667,496.0,1009.7016666666666,28822.208333333332,118.15625,89.0
2024-11-08 03:00:00,149.5375,162.16666666666666,333.83333333333337,496.0,1022.9534375,28818.541666666668,113.30208333333333,89.08333333333333
2024-11-08 04:00:00,144.825,158.66666666666669,337.33333333333337,496.0,971.6820833333334,23487.041666666668,67.69791666666667,89.0
2024-11-08 05:00:00,143.7025,158.0,338.0,496.0,960.7523958333334,21737.635416666668,62.35416666666667,89.0
2024-11-08 06:00:00,145.35,161.0,335.0,496.0,959.5161458333333,21995.791666666668,60.09375,89.0
2024-11-08 07:00:00,136.97583333333333,151.83333333333331,344.1666666666667,496.0,925.1953125,21467.197916666664,29.427083333333332,89.0
2024-11-08 08:00:00,119.2275,135.0,361.0,496.0,916.9842708333333,21651.666666666668,23.385416666666668,89.0
2024-11-08 09:00:00,119.81166666666667,137.0,359.0,496.0,900.968125,19352.510416666668,18.6875,89.0
2024-11-08 10:00:00,96.13416666666666,109.0,387.0,496.0,898.9217708333333,18576.75,19.052083333333332,89.0
2024-11-08 11:00:00,96.32333333333334,108.66666666666667,387.33333333333337,496.0,909.6058333333333,18521.229166666668,20.5625,89.0
2024-11-08 12:00:00,127.28416666666666,111.91666666666667,384.08333333333337,496.0,898.4805208333333,18278.625,12.666666666666666,89.0
2024-11-08 13:00:00,94.12083333333332,106.0,390.0,496.0,892.2045833333333,18276.625,14.895833333333332,89.0
2024-11-08 14:00:00,94.42083333333333,106.0,390.0,496.0,910.5477083333333,18274.916666666664,17.479166666666668,89.0
2024-11-08 15:00:00,141.98166666666665,122.0,374.0,496.0,902.5077083333333,18350.25,13.395833333333332,89.0
2024-11-08 16:00:00,97.95916666666666,106.0,390.0,496.0,887.6727083333333,18264.791666666668,14.375,89.0
2024-11-08 17:00:00,94.36083333333333,106.0,390.0,496.0,907.599375,18275.6875,15.65625,89.0
2024-11-08 18:00:00,94.07083333333334,106.0,390.0,496.0,908.0794791666666,18275.666666666668,18.010416666666668,89.0
2024-11-08 19:00:00,94.08,106.0,390.0,496.0,914.0755208333334,18275.666666666664,17.979166666666668,89.0
2024-11-08 20:00:00,94.0925,106.0,390.0,496.0,907.0619791666667,18272.541666666664,17.614583333333332,89.0
2024-11-08 21:00:00,94.12083333333334,106.0,390.0,496.0,900.343125,18263.958333333332,16.135416666666668,89.0
2024-11-08 22:00:00,93.31416666666667,105.0,391.0,496.0,890.2645833333333,18278.791666666668,13.822916666666666,89.0
2024-11-08 23:00:00,90.9375,102.91666666666667,393.08333333333337,496.0,906.51125,18276.625,15.885416666666666,89.0
2024-11-09 00:00:00,89.50166666666667,101.16666666666666,394.8333333333333,496.0,899.2348958333333,18278.125,16.916666666666664,89.0
2024-11-09 01:00:00,86.615,98.25,397.75,496.0,895.348125,18267.291666666668,15.125,89.0
2024-11-09 02:00:00,83.87666666666667,95.5,400.5,496.0,901.0836458333333,18298.125,14.427083333333332,89.0
2024-11-09 03:00:00,81.7775,93.5,402.5,496.0,892.0834375000001,18282.291666666664,16.90625,89.08333333333333
2024-11-09 04:00:00,80.1125,92.0,404.0,496.0,903.5253125,18278.958333333332,15.041666666666666,89.0
2024-11-09 05:00:00,80.30083333333333,92.16666666666667,403.8333333333333,496.0,904.1471875,18270.291666666668,15.333333333333332,89.25
2024-11-09 06:00:00,80.14,92.0,404.0,496.0,907.4680208333333,18281.791666666668,15.677083333333334,89.16666666666667
2024-11-09 07:00:00,79.4575,91.08333333333333,404.9166666666667,496.0,904.3760416666667,18226.125,14.885416666666666,89.08333333333333
2024-11-09 08:00:00,78.1725,89.0,407.0,496.0,904.9517708333333,17979.958333333332,14.770833333333334,89.0
2024-11-09 09:00:00,75.23083333333334,86.16666666666667,409.8333333333333,496.0,892.2555208333333,17924.458333333332,14.072916666666668,89.0
2024-11-09 10:00:00,76.01166666666666,88.83333333333334,407.16666666666663,496.0,895.4530208333333,18555.458333333332,13.375,89.0
2024-11-09 11:00:00,73.98083333333334,85.83333333333334,410.1666666666667,496.0,894.7655208333333,18301.125,15.0625,86.25
2024-11-09 12:00:00,74.80499999999999,86.83333333333333,409.1666666666667,496.0,900.7189583333334,18282.666666666668,13.552083333333334,86.0
2024-11-09 13:00:00,75.48333333333333,87.33333333333333,408.6666666666667,496.0,891.3582291666667,18273.208333333332,14.8125,86.0
2024-11-09 14:00:00,80.84333333333333,93.16666666666667,402.8333333333333,496.0,888.42625,18285.208333333336,12.885416666666666,86.25
2024-11-09 15:00:00,95.89666666666666,109.33333333333334,386.6666666666667,496.0,892.2339583333334,18568.572916666668,15.020833333333334,89.0
2024-11-09 16:00:00,96.35416666666666,110.0,386.0,496.0,905.0511458333333,18855.458333333332,15.354166666666666,89.0
2024-11-09 17:00:00,96.08166666666666,109.0,387.0,496.0,896.9494791666666,18557.375,15.40625,89.0
2024-11-09 18:00:00,95.995,109.0,387.0,496.0,878.2604166666666,18564.708333333332,15.510416666666666,89.0
2024-11-09 19:00:00,96.14166666666667,109.0,387.0,496.0,889.8576041666666,18582.375,14.1875,89.0
2024-11-09 20:00:00,93.9225,106.33333333333333,389.6666666666667,496.0,892.666875,18000.625,13.333333333333334,89.0
2024-11-09 21:00:00,92.58916666666667,105.0,391.0,496.0,908.9519791666667,17707.583333333332,13.177083333333334,89.0
2024-11-09 22:00:00,89.99416666666667,102.0,394.0,496.0,907.4645833333334,17699.083333333336,15.71875,89.0
2024-11-09 23:00:00,80.59166666666667,93.0,403.0,496.0,888.2057291666666,17697.916666666664,14.927083333333334,89.0
2024-11-10 00:00:00,79.7525,91.16666666666667,404.83333333333337,496.0,896.0494791666666,17439.416666666668,10.989583333333334,89.0
2024-11-10 01:00:00,73.3825,87.0,409.0,496.0,894.9666666666667,19662.59375,16.572916666666668,89.0
2024-11-10 02:00:00,69.97166666666666,87.0,409.0,496.0,914.8888541666666,22321.791666666668,30.375,89.16666666666667
2024-11-10 03:00:00,72.17916666666667,91.0,405.0,496.0,942.1067708333334,25491.25,39.125,89.58333333333333
2024-11-10 04:00:00,73.6575,91.0,405.0,496.0,915.5307291666667,27095.875,36.8125,89.33333333333333
2024-11-10 05:00:00,71.85916666666667,89.5,406.5,496.0,935.6121875,27100.875,35.020833333333336,89.5
2024-11-10 06:00:00,54.43416666666667,73.0,423.0,496.0,934.1916666666666,27107.708333333332,35.739583333333336,89.66666666666667
2024-11-10 07:00:00,54.375,73.0,423.0,496.0,911.0270833333334,26979.375,31.145833333333332,89.66666666666667
2024-11-10 08:00:00,53.48083333333334,73.0,423.0,496.0,936.7891666666667,27810.375,37.114583333333336,89.5
2024-11-10 09:00:00,55.835,75.16666666666667,420.8333333333333,496.0,916.788125,27809.541666666664,34.92708333333333,89.58333333333333
2024-11-10 10:00:00,55.05833333333334,74.5,421.5,496.0,932.434375,27805.708333333332,37.20833333333333,89.75
2024-11-10 11:00:00,53.72416666666667,73.33333333333333,422.66666666666663,496.0,943.9182291666666,27819.208333333332,37.666666666666664,89.5
2024-11-10 12:00:00,55.20666666666666,74.66666666666667,421.33333333333337,496.0,927.2589583333333,27812.208333333332,36.61458333333333,89.08333333333333
2024-11-10 13:00:00,55.025,74.5,421.5,496.0,935.3763541666667,27810.375,39.739583333333336,89.0
2024-11-10 14:00:00,53.557500000000005,73.0,423.0,496.0,926.2472916666667,27806.375,35.78125,89.0
2024-11-10 15:00:00,53.567499999999995,73.0,423.0,496.0,941.3458333333333,27809.375,38.135416666666664,89.0
2024-11-10 16:00:00,50.20583333333333,70.66666666666667,425.33333333333337,496.0,932.7441666666666,28438.385416666664,44.01041666666667,89.0
2024-11-10 17:00:00,44.83416666666667,66.5,429.5,496.0,950.0594791666666,29968.375,43.552083333333336,89.0
2024-11-10 18:00:00,59.769999999999996,79.0,417.0,496.0,927.8285416666668,27814.291666666664,34.45833333333333,89.0
2024-11-10 19:00:00,59.72,79.0,417.0,496.0,935.9261458333333,27814.458333333336,35.72916666666667,89.0
2024-11-10 20:00:00,59.76,79.0,417.0,496.0,932.87625,27823.125,36.447916666666664,89.0
2024-11-10 21:00:00,59.9625,79.0,417.0,496.0,934.490625,27823.125,35.21875,89.0
2024-11-10 22:00:00,59.76333333333333,79.0,417.0,496.0,929.3778125,27819.625,37.22916666666667,89.0
2024-11-10 23:00:00,59.86083333333333,79.0,417.0,496.0,934.7113541666666,27824.458333333332,34.729166666666664,89.0
2024-11-11 00:00:00,59.885000000000005,79.0,417.0,496.0,933.3677083333333,27823.958333333332,35.385416666666664,89.0
2024-11-11 01:00:00,59.89333333333333,78.83333333333333,417.1666666666667,496.0,950.4113541666667,27078.791666666664,38.30208333333333,89.0
2024-11-11 02:00:00,60.3125,79.0,417.0,496.0,959.8193749999999,24404.625,49.72916666666667,89.0
2024-11-11 03:00:00,60.00083333333333,79.0,417.0,496.0,930.5103125,24807.125,34.166666666666664,89.08333333333333
2024-11-11 04:00:00,59.985,79.33333333333333,416.6666666666667,496.0,941.0394791666666,24877.833333333332,38.052083333333336,89.0
2024-11-11 05:00:00,59.40083333333334,79.0,417.0,496.0,955.5744791666666,25654.958333333336,44.291666666666664,89.0
2024-11-11 06:00:00,64.20333333333333,84.33333333333334,411.6666666666667,496.0,956.6617708333333,26107.791666666664,74.19791666666667,89.0
2024-11-11 07:00:00,74.615,95.0,401.0,496.0,1038.6229166666667,27747.958333333332,143.51041666666666,89.0
2024-11-11 08:00:00,79.54583333333333,100.0,396.0,496.0,1039.7304166666668,27744.291666666668,143.80208333333334,89.0
2024-11-11 09:00:00,86.22916666666666,103.0,393.0,496.0,1033.53625,27688.583333333332,143.6875,89.0
2024-11-11 10:00:00,85.97166666666666,103.16666666666666,392.8333333333333,496.0,1034.0079166666667,27456.083333333332,145.21875,89.0
2024-11-11 11:00:00,88.0675,102.0,394.0,496.0,1106.3527083333333,22462.09375,162.69791666666666,89.0
2024-11-11 12:00:00,87.4775,100.0,396.0,496.0,1076.1798958333334,21211.677083333332,153.0,89.0
2024-11-11 13:00:00,86.91166666666666,97.66666666666667,398.3333333333333,496.0,1079.12875,18295.833333333332,150.625,89.08333333333333
2024-11-11 14:00:00,94.72083333333333,105.0,391.0,496.0,1074.7683333333334,18314.5,145.33333333333334,89.0
2024-11-11 15:00:00,93.26166666666667,104.83333333333333,391.16666666666663,496.0,1048.6786458333333,18336.666666666668,124.25,89.08333333333333
2024-11-11 16:00:00,106.59083333333334,119.0,377.0,496.0,1005.5585416666667,21494.833333333332,127.79166666666666,89.08333333333333
2024-11-11 17:00:00,106.6625,119.0,377.0,496.0,994.0933333333334,21491.333333333332,126.53125,89.16666666666667
2024-11-11 18:00:00,106.60916666666667,119.0,377.0,496.0,1002.8467708333334,21491.5,128.4375,89.0
2024-11-11 19:00:00,106.53666666666666,119.0,377.0,496.0,1001.7264583333333,21492.666666666668,128.41666666666669,89.08333333333333
2024-11-11 20:00:00,106.64666666666668,119.0,377.0,496.0,1001.3016666666667,21494.5,128.17708333333334,89.08333333333333
2024-11-11 21:00:00,102.71333333333334,115.0,381.0,496.0,986.7320833333333,21221.166666666668,109.66666666666667,89.08333333333333
2024-11-11 22:00:00,105.27583333333334,117.66666666666667,378.3333333333333,496.0,942.9666666666667,21077.833333333332,93.97916666666667,89.08333333333333
2024-11-11 23:00:00,109.895,122.16666666666667,373.83333333333337,496.0,945.369375,20951.0,77.41666666666666,89.25
2024-11-12 00:00:00,105.35833333333333,117.0,379.0,496.0,942.5411458333333,19509.708333333332,65.91666666666667,89.0
2024-11-12 01:00:00,100.73333333333333,112.33333333333333,383.66666666666663,496.0,985.6092708333333,17365.125,113.98958333333333,89.08333333333333
2024-11-12 02:00:00,101.69083333333333,113.0,383.0,496.0,1007.0713541666667,17441.625,121.14583333333333,89.16666666666667
2024-11-12 03:00:00,101.65583333333333,113.0,383.0,496.0,1010.8294791666667,17441.125,123.16666666666667,89.16666666666667
2024-11-12 04:00:00,79.96416666666667,91.0,405.0,496.0,996.4736458333333,17460.458333333332,119.83333333333333,89.16666666666667
2024-11-12 05:00:00,77.6425,89.0,407.0,496.0,994.7944791666666,17447.958333333332,121.16666666666667,89.08333333333333
2024-11-12 06:00:00,77.51583333333333,89.0,407.0,496.0,991.4167708333333,17451.125,122.23958333333334,89.0
2024-11-12 07:00:00,74.26833333333333,85.66666666666667,410.3333333333333,496.0,987.6057291666666,17289.291666666668,110.0,89.0
2024-11-12 08:00:00,65.20416666666667,76.83333333333333,419.1666666666667,496.0,939.0526041666667,16911.291666666668,76.41666666666667,89.16666666666667
2024-11-12 09:00:00,64.57166666666667,76.41666666666666,419.5833333333333,496.0,941.3767708333334,16371.625,77.58333333333333,89.0
2024-11-12 10:00:00,54.344166666666666,66.0,430.0,496.0,920.1033333333334,16807.125,49.416666666666664,89.0
2024-11-12 11:00:00,53.74333333333333,65.16666666666667,430.8333333333333,496.0,899.8580208333334,16798.291666666668,50.14583333333333,89.0
2024-11-12 12:00:00,65.07666666666667,77.0,419.0,496.0,917.8210416666666,16815.125,49.25,89.0
2024-11-12 13:00:00,87.72666666666666,99.16666666666667,396.83333333333337,496.0,916.7225,16811.625,50.0,89.0
2024-11-12 14:00:00,87.965,99.33333333333333,396.66666666666663,496.0,908.2154166666667,16988.791666666664,48.57291666666667,89.0
2024-11-12 15:00:00,86.44416666666666,97.83333333333334,398.16666666666663,496.0,913.5752083333333,16644.291666666668,39.895833333333336,89.08333333333333
2024-11-12 16:00:00,89.02250000000001,100.25,395.75,496.0,933.3570833333333,16672.291666666668,83.07291666666666,89.08333333333333
2024-11-12 17:00:00,77.84,89.08333333333333,406.9166666666667,496.0,957.131875,16683.125,84.5,89.16666666666667
2024-11-12 18:00:00,82.20333333333333,94.16666666666667,401.83333333333337,496.0,955.3082291666667,16754.958333333332,83.83333333333334,89.08333333333333
2024-11-12 19:00:00,94.055,105.08333333333333,390.91666666666663,496.0,896.6225,16138.125,20.166666666666668,89.08333333333333
2024-11-12 20:00:00,88.645,100.0,396.0,496.0,903.1617708333333,16153.791666666668,20.135416666666664,89.0
2024-11-12 21:00:00,85.14583333333333,96.58333333333333,399.41666666666663,496.0,898.0053125,16153.291666666666,19.072916666666664,89.16666666666667
2024-11-12 22:00:00,83.23666666666666,94.33333333333334,401.6666666666667,496.0,901.6515625,15812.489583333334,17.59375,89.08333333333333
2024-11-12 23:00:00,78.68916666666667,87.08333333333333,408.9166666666667,496.0,899.7895833333333,12284.166666666666,8.5,89.16666666666667
2024-11-13 00:00:00,68.74916666666667,77.0,419.0,496.0,892.9658333333333,12288.833333333332,7.583333333333333,89.08333333333333
2024-11-13 01:00:00,62.58916666666667,71.0,425.0,496.0,898.7379166666667,12289.833333333334,7.666666666666667,89.33333333333333
2024-11-13 02:00:00,63.195,74.08333333333334,421.9166666666667,496.0,895.7329166666667,12573.166666666666,20.166666666666664,89.0
2024-11-13 03:00:00,48.21666666666666,56.583333333333336,439.4166666666667,496.0,942.1429166666667,12957.666666666666,36.583333333333336,89.0
2024-11-13 04:00:00,63.5,79.25,416.75,496.0,935.7558333333333,12956.833333333334,38.666666666666664,89.25
2024-11-13 05:00:00,125.18083333333333,184.91666666666669,311.08333333333337,496.0,943.2419791666666,12961.0,36.416666666666664,89.83333333333333
2024-11-13 06:00:00,123.53916666666667,187.0,309.0,496.0,927.7691666666667,12955.166666666666,36.25,89.25
2024-11-13 07:00:00,123.88583333333334,187.16666666666666,308.83333333333337,496.0,925.9486458333333,13007.333333333334,40.0,89.16666666666667
2024-11-13 08:00:00,114.325,177.33333333333331,318.66666666666663,496.0,937.5657291666666,12965.0,37.916666666666664,89.25
2024-11-13 09:00:00,93.36583333333333,156.58333333333334,339.41666666666663,496.0,924.8336458333333,13034.0,37.166666666666664,89.0
2024-11-13 10:00:00,81.035,144.16666666666669,351.8333333333333,496.0,925.9466666666667,12951.333333333332,39.25,89.0
2024-11-13 11:00:00,71.575,135.0,361.0,496.0,919.8194791666667,12955.666666666668,37.5,89.0
2024-11-13 12:00:00,72.88583333333334,155.0,341.0,496.0,918.6840625,12952.0,37.666666666666664,89.0
2024-11-13 13:00:00,75.45083333333334,168.5,327.5,496.0,914.2995833333333,12810.833333333334,38.5,89.0
2024-11-13 14:00:00,69.7375,153.75,342.25,496.0,898.5436458333334,12845.0,42.5,89.0
2024-11-13 15:00:00,70.42833333333333,144.08333333333331,351.91666666666663,496.0,1008.4778125,13586.5,154.25,89.0
2024-11-13 16:00:00,77.6125,147.91666666666666,348.0833333333333,496.0,1032.34875,13584.333333333334,178.91666666666666,89.0
2024-11-13 17:00:00,103.5375,173.0,323.0,496.0,1024.2683333333334,13545.666666666666,176.83333333333334,89.0
2024-11-13 18:00:00,95.50166666666667,165.0,331.0,496.0,973.8098958333333,12617.0,119.33333333333334,89.0
2024-11-13 19:00:00,84.35583333333334,153.66666666666666,342.3333333333333,496.0,913.3404166666667,11870.833333333332,43.416666666666664,89.0
2024-11-13 20:00:00,83.5175,153.0,343.0,496.0,905.0287500000001,11818.833333333334,37.33333333333333,89.0
2024-11-13 21:00:00,79.01750000000001,142.0,354.0,496.0,885.6586458333334,11566.166666666666,4.583333333333333,89.0
2024-11-13 22:00:00,78.41333333333334,136.66666666666669,359.33333333333337,496.0,877.1132291666667,11562.166666666668,5.666666666666667,89.0
2024-11-13 23:00:00,66.52666666666667,124.83333333333334,371.1666666666667,496.0,883.8795833333334,11564.166666666666,4.25,89.0
