hour,node,cpu_load,cpu_alloc,cpu_idle,cpu_total,gpu_power_usage,gpu_mem_used,gpu_gpu_usage,gpu_fan,cpu_load_change,cpu_alloc_change,cpu_idle_change,cpu_total_change,gpu_power_usage_change,gpu_mem_used_change,gpu_gpu_usage_change,gpu_fan_change
2024-11-05 14:00:00,node-141,1.0175,2.0,2.0,4.0,68.55916666666667,298.1666666666667,0.75,29.0,0.009166666666666767,0.0,0.0,0.0,-0.5158333333333331,-0.3333333333333144,-0.6666666666666667,0.0
2024-11-05 15:00:00,node-141,1.0033333333333332,2.0,2.0,4.0,68.94083333333333,294.1666666666667,1.0833333333333333,29.0,-0.014166666666666883,0.0,0.0,0.0,0.3816666666666606,-4.0,0.33333333333333326,0.0
2024-11-05 16:00:00,node-141,1.0225,2.0,2.0,4.0,64.78416666666666,297.5,1.5,29.0,0.019166666666666776,0.0,0.0,0.0,-4.156666666666666,3.3333333333333144,0.41666666666666674,0.0
2024-11-05 17:00:00,node-141,1.0158333333333334,2.0,2.0,4.0,68.8175,297.0,2.0833333333333335,29.0,-0.006666666666666599,0.0,0.0,0.0,4.033333333333331,-0.5,0.5833333333333335,0.0
2024-11-05 18:00:00,node-141,1.0125,2.0,2.0,4.0,68.52083333333333,294.3333333333333,1.75,29.0,-0.0033333333333334103,0.0,0.0,0.0,-0.29666666666666686,-2.6666666666666856,-0.3333333333333335,0.0
2024-11-05 19:00:00,node-141,1.0033333333333332,2.0,2.0,4.0,68.44,295.8333333333333,0.9166666666666666,29.0,-0.009166666666666767,0.0,0.0,0.0,-0.08083333333333087,1.5,-0.8333333333333334,0.0
2024-11-05 20:00:00,node-141,1.0075,2.0,2.0,4.0,68.6925,294.5,1.6666666666666667,29.0,0.004166666666666874,0.0,0.0,0.0,0.2524999999999977,-1.3333333333333144,0.7500000000000001,0.0
2024-11-05 21:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.62833333333333,295.0,1.8333333333333333,29.0,-0.0016666666666667052,0.0,0.0,0.0,-0.06416666666666515,0.5,0.16666666666666652,0.0
2024-11-05 22:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,68.39333333333333,293.5,2.25,29.0,-0.0016666666666664831,0.0,0.0,0.0,-0.23499999999999943,-1.5,0.41666666666666674,0.0
2024-11-05 23:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.87333333333333,293.5,1.0833333333333333,29.0,0.0016666666666664831,0.0,0.0,0.0,0.480000000000004,0.0,-1.1666666666666667,0.0
2024-11-06 00:00:00,node-141,1.01,2.0,2.0,4.0,68.84916666666666,294.5,2.6666666666666665,29.0,0.004166666666666652,0.0,0.0,0.0,-0.02416666666667311,1.0,1.5833333333333333,0.0
2024-11-06 01:00:00,node-141,1.03,2.0,2.0,4.0,68.98083333333334,297.5,2.25,29.0,0.020000000000000018,0.0,0.0,0.0,0.13166666666667481,3.0,-0.4166666666666665,0.0
2024-11-06 02:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,69.09416666666667,294.0,0.8333333333333334,29.0,-0.02416666666666667,0.0,0.0,0.0,0.11333333333332973,-3.5,-1.4166666666666665,0.0
2024-11-06 03:00:00,node-141,0.9725,2.0,2.0,4.0,69.20333333333333,296.1666666666667,2.25,29.0,-0.033333333333333326,0.0,0.0,0.0,0.10916666666666686,2.1666666666666856,1.4166666666666665,0.0
2024-11-06 04:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,72.14916666666666,294.6666666666667,1.1666666666666667,29.0,0.03833333333333366,0.0,0.0,0.0,2.9458333333333258,-1.5,-1.0833333333333333,0.0
2024-11-06 05:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,69.01833333333333,296.1666666666667,2.75,29.0,0.0008333333333330195,0.0,0.0,0.0,-3.130833333333328,1.5,1.5833333333333333,0.0
2024-11-06 06:00:00,node-141,1.0158333333333334,2.0,2.0,4.0,69.31416666666667,297.8333333333333,1.75,29.0,0.004166666666666652,0.0,0.0,0.0,0.2958333333333343,1.6666666666666288,-1.0,0.0
2024-11-06 07:00:00,node-141,1.0191666666666668,2.0,2.0,4.0,68.96333333333332,299.8333333333333,1.0833333333333333,29.0,0.0033333333333334103,0.0,0.0,0.0,-0.3508333333333411,2.0,-0.6666666666666667,0.0
2024-11-06 08:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.79416666666667,294.6666666666667,0.75,29.0,-0.01333333333333342,0.0,0.0,0.0,-0.16916666666665492,-5.166666666666629,-0.33333333333333326,0.0
2024-11-06 09:00:00,node-141,1.0066666666666666,2.0,2.0,4.0,68.36749999999999,293.8333333333333,1.6666666666666667,29.0,0.0008333333333332416,0.0,0.0,0.0,-0.4266666666666765,-0.8333333333333712,0.9166666666666667,0.0
2024-11-06 10:00:00,node-141,1.0091666666666663,2.0,2.0,4.0,68.47166666666666,296.3333333333333,1.25,29.0,0.0024999999999997247,0.0,0.0,0.0,0.1041666666666714,2.5,-0.41666666666666674,0.0
2024-11-06 11:00:00,node-141,1.005,2.0,2.0,4.0,68.38,293.1666666666667,1.1666666666666667,29.0,-0.00416666666666643,0.0,0.0,0.0,-0.09166666666666856,-3.1666666666666288,-0.08333333333333326,0.0
2024-11-06 12:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,68.19416666666667,297.3333333333333,1.3333333333333333,29.0,0.005833333333333801,0.0,0.0,0.0,-0.18583333333332064,4.166666666666629,0.16666666666666652,0.0
2024-11-06 13:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,68.3575,295.1666666666667,1.6666666666666667,29.0,0.0008333333333330195,0.0,0.0,0.0,0.1633333333333269,-2.1666666666666288,0.3333333333333335,0.0
2024-11-06 14:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.54916666666666,294.8333333333333,1.4166666666666667,29.0,-0.005833333333333357,0.0,0.0,0.0,0.19166666666666288,-0.33333333333337123,-0.25,0.0
2024-11-06 15:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.42416666666666,296.8333333333333,1.25,29.0,0.0,0.0,0.0,0.0,-0.125,2.0,-0.16666666666666674,0.0
2024-11-06 16:00:00,node-141,1.0083333333333333,2.0,2.0,4.0,66.0425,342.3333333333333,1.9166666666666667,29.0,0.0024999999999999467,0.0,0.0,0.0,-2.3816666666666606,45.5,0.6666666666666667,0.0
2024-11-06 17:00:00,node-141,1.0083333333333333,2.0,2.0,4.0,68.44333333333334,294.5,2.75,29.0,0.0,0.0,0.0,0.0,2.4008333333333383,-47.833333333333314,0.8333333333333333,0.0
2024-11-06 18:00:00,node-141,1.0125,2.0,2.0,4.0,71.8925,295.0,2.1666666666666665,29.0,0.004166666666666652,0.0,0.0,0.0,3.449166666666656,0.5,-0.5833333333333335,0.0
2024-11-06 19:00:00,node-141,1.01,2.0,2.0,4.0,68.62916666666668,297.3333333333333,1.5833333333333333,29.0,-0.0024999999999999467,0.0,0.0,0.0,-3.263333333333321,2.3333333333333144,-0.5833333333333333,0.0
2024-11-06 20:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,68.76083333333334,299.1666666666667,1.25,29.0,0.0016666666666667052,0.0,0.0,0.0,0.1316666666666606,1.8333333333333712,-0.33333333333333326,0.0
2024-11-06 21:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,68.425,295.6666666666667,1.3333333333333333,29.0,0.0,0.0,0.0,0.0,-0.33583333333334053,-3.5,0.08333333333333326,0.0
2024-11-06 22:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,68.11583333333333,298.8333333333333,0.5,29.0,-0.005833333333333357,0.0,0.0,0.0,-0.3091666666666697,3.1666666666666288,-0.8333333333333333,0.0
2024-11-06 23:00:00,node-141,1.0083333333333333,2.0,2.0,4.0,64.7825,293.6666666666667,0.8333333333333334,29.0,0.0024999999999999467,0.0,0.0,0.0,-3.3333333333333286,-5.166666666666629,0.33333333333333337,0.0
2024-11-07 00:00:00,node-141,1.015,2.0,2.0,4.0,68.34833333333334,300.5,1.5,29.0,0.006666666666666599,0.0,0.0,0.0,3.5658333333333445,6.833333333333314,0.6666666666666666,0.0
2024-11-07 01:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,68.55333333333333,294.3333333333333,1.1666666666666667,29.0,-0.0033333333333331883,0.0,0.0,0.0,0.20499999999998408,-6.166666666666686,-0.33333333333333326,0.0
2024-11-07 02:00:00,node-141,1.005,2.0,2.0,4.0,68.72833333333334,294.3333333333333,2.5833333333333335,29.0,-0.006666666666666821,0.0,0.0,0.0,0.17500000000001137,0.0,1.4166666666666667,0.0
2024-11-07 03:00:00,node-141,1.0016666666666667,2.0,2.0,4.0,68.61083333333333,298.6666666666667,0.5833333333333334,29.0,-0.0033333333333331883,0.0,0.0,0.0,-0.11750000000000682,4.333333333333371,-2.0,0.0
2024-11-07 04:00:00,node-141,1.0075,2.0,2.0,4.0,68.7675,295.5,1.1666666666666667,29.0,0.005833333333333357,0.0,0.0,0.0,0.1566666666666663,-3.1666666666666856,0.5833333333333334,0.0
2024-11-07 05:00:00,node-141,1.0133333333333334,2.0,2.0,4.0,65.0725,293.5,1.25,29.0,0.005833333333333357,0.0,0.0,0.0,-3.694999999999993,-2.0,0.08333333333333326,0.0
2024-11-07 06:00:00,node-141,1.038333333333333,2.0,2.0,4.0,68.99083333333333,298.0,1.1666666666666667,29.0,0.02499999999999969,0.0,0.0,0.0,3.9183333333333223,4.5,-0.08333333333333326,0.0
2024-11-07 07:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,68.62416666666667,296.0,1.6666666666666667,29.0,-0.027499999999999414,0.0,0.0,0.0,-0.36666666666666003,-2.0,0.5,0.0
2024-11-07 08:00:00,node-141,1.0066666666666666,2.0,2.0,4.0,69.45166666666667,296.1666666666667,0.9166666666666666,29.416666666666668,-0.004166666666667096,0.0,0.0,0.0,0.8275000000000006,0.16666666666668561,-0.7500000000000001,0.41666666666666785
2024-11-07 09:00:00,node-141,1.0316666666666667,2.0,2.0,4.0,69.62666666666667,296.0,1.6666666666666667,29.166666666666668,0.025000000000000133,0.0,0.0,0.0,0.17499999999999716,-0.16666666666668561,0.7500000000000001,-0.25
2024-11-07 10:00:00,node-141,1.0141666666666669,2.0,2.0,4.0,69.23166666666667,292.1666666666667,1.4166666666666667,29.0,-0.01749999999999985,0.0,0.0,0.0,-0.394999999999996,-3.8333333333333144,-0.25,-0.16666666666666785
2024-11-07 11:00:00,node-141,1.0225,2.0,2.0,4.0,69.44083333333333,295.8333333333333,1.0,29.166666666666668,0.008333333333333082,0.0,0.0,0.0,0.20916666666666117,3.6666666666666288,-0.41666666666666674,0.16666666666666785
2024-11-07 12:00:00,node-141,1.0075,2.0,2.0,4.0,69.23333333333333,293.8333333333333,1.1666666666666667,29.0,-0.014999999999999902,0.0,0.0,0.0,-0.20749999999999602,-2.0,0.16666666666666674,-0.16666666666666785
2024-11-07 13:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.41833333333334,297.3333333333333,1.9166666666666667,29.0,-0.006666666666666821,0.0,0.0,0.0,0.18500000000000227,3.5,0.75,0.0
2024-11-07 14:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,69.5125,298.1666666666667,1.0833333333333333,29.0,0.010000000000000453,0.0,0.0,0.0,0.09416666666666629,0.8333333333333712,-0.8333333333333335,0.0
2024-11-07 15:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,69.35916666666667,296.3333333333333,1.0,29.0,0.0008333333333330195,0.0,0.0,0.0,-0.15333333333333599,-1.8333333333333712,-0.08333333333333326,0.0
2024-11-07 16:00:00,node-141,1.0208333333333333,2.0,2.0,4.0,65.54833333333333,294.1666666666667,1.6666666666666667,29.0,0.009166666666666545,0.0,0.0,0.0,-3.810833333333335,-2.1666666666666288,0.6666666666666667,0.0
2024-11-07 17:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.37166666666667,293.5,2.8333333333333335,29.0,-0.020000000000000018,0.0,0.0,0.0,3.8233333333333377,-0.6666666666666856,1.1666666666666667,0.0
2024-11-07 18:00:00,node-141,1.0091666666666663,2.0,2.0,4.0,69.46166666666666,295.5,1.0833333333333333,29.0,0.008333333333333082,0.0,0.0,0.0,0.0899999999999892,2.0,-1.7500000000000002,0.0
2024-11-07 19:00:00,node-141,1.0,2.0,2.0,4.0,69.37583333333333,292.0,1.6666666666666667,29.0,-0.009166666666666323,0.0,0.0,0.0,-0.08583333333332632,-3.5,0.5833333333333335,0.0
2024-11-07 20:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,69.34166666666667,294.3333333333333,1.6666666666666667,29.0,0.010833333333333695,0.0,0.0,0.0,-0.034166666666664014,2.3333333333333144,0.0,0.0
2024-11-07 21:00:00,node-141,1.0025,2.0,2.0,4.0,69.4225,294.6666666666667,1.3333333333333333,29.0,-0.008333333333333748,0.0,0.0,0.0,0.08083333333333087,0.33333333333337123,-0.3333333333333335,0.0
2024-11-07 22:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,69.18083333333333,298.0,1.5833333333333333,29.0,0.0033333333333334103,0.0,0.0,0.0,-0.24166666666667425,3.3333333333333144,0.25,0.0
2024-11-07 23:00:00,node-141,1.0258333333333334,2.0,2.0,4.0,69.60416666666667,295.3333333333333,1.1666666666666667,29.0,0.020000000000000018,0.0,0.0,0.0,0.4233333333333462,-2.6666666666666856,-0.4166666666666665,0.0
2024-11-08 00:00:00,node-141,1.0016666666666667,2.0,2.0,4.0,69.26333333333334,295.6666666666667,1.0,29.083333333333332,-0.02416666666666667,0.0,0.0,0.0,-0.340833333333336,0.33333333333337123,-0.16666666666666674,0.08333333333333215
2024-11-08 01:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,73.39583333333333,296.5,2.1666666666666665,29.166666666666668,0.004166666666666652,0.0,0.0,0.0,4.132499999999993,0.8333333333333144,1.1666666666666665,0.0833333333333357
2024-11-08 02:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,73.215,298.1666666666667,1.5833333333333333,29.0,-0.0016666666666664831,0.0,0.0,0.0,-0.18083333333332519,1.6666666666666856,-0.5833333333333333,-0.16666666666666785
2024-11-08 03:00:00,node-141,1.0166666666666666,2.0,2.0,4.0,72.95166666666667,296.1666666666667,1.9166666666666667,29.083333333333332,0.012499999999999734,0.0,0.0,0.0,-0.2633333333333354,-2.0,0.3333333333333335,0.08333333333333215
2024-11-08 04:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,72.3925,297.8333333333333,1.0,29.0,-0.012499999999999734,0.0,0.0,0.0,-0.5591666666666697,1.6666666666666288,-0.9166666666666667,-0.08333333333333215
2024-11-08 05:00:00,node-141,1.0016666666666667,2.0,2.0,4.0,73.3325,297.0,0.8333333333333334,29.0,-0.0025000000000001688,0.0,0.0,0.0,0.9399999999999977,-0.8333333333333144,-0.16666666666666663,0.0
2024-11-08 06:00:00,node-141,1.0075,2.0,2.0,4.0,73.03083333333333,296.0,1.5833333333333333,29.0,0.005833333333333357,0.0,0.0,0.0,-0.3016666666666623,-1.0,0.7499999999999999,0.0
2024-11-08 07:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,72.94,297.8333333333333,2.75,29.0,-0.0033333333333331883,0.0,0.0,0.0,-0.09083333333333599,1.8333333333333144,1.1666666666666667,0.0
2024-11-08 08:00:00,node-141,1.0016666666666667,2.0,2.0,4.0,69.64083333333333,291.0,1.1666666666666667,29.0,-0.0025000000000001688,0.0,0.0,0.0,-3.2991666666666646,-6.833333333333314,-1.5833333333333333,0.0
2024-11-08 09:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.6925,293.8333333333333,2.25,29.0,-0.0008333333333334636,0.0,0.0,0.0,0.05166666666666231,2.8333333333333144,1.0833333333333333,0.0
2024-11-08 10:00:00,node-141,1.0208333333333333,2.0,2.0,4.0,69.39666666666666,296.6666666666667,1.9166666666666667,29.0,0.020000000000000018,0.0,0.0,0.0,-0.2958333333333343,2.8333333333333712,-0.33333333333333326,0.0
2024-11-08 11:00:00,node-141,1.0066666666666666,2.0,2.0,4.0,69.05499999999999,296.0,1.4166666666666667,29.0,-0.01416666666666666,0.0,0.0,0.0,-0.34166666666666856,-0.6666666666666856,-0.5,0.0
2024-11-08 12:00:00,node-141,1.0091666666666663,2.0,2.0,4.0,69.36749999999999,297.5,1.5,29.0,0.0024999999999997247,0.0,0.0,0.0,0.3125,1.5,0.08333333333333326,0.0
2024-11-08 13:00:00,node-141,1.0058333333333334,2.0,2.0,4.0,69.69916666666667,293.5,2.6666666666666665,29.0,-0.0033333333333329662,0.0,0.0,0.0,0.33166666666667766,-4.0,1.1666666666666665,0.0
2024-11-08 14:00:00,node-141,1.0008333333333332,2.0,2.0,4.0,69.6525,294.5,1.4166666666666667,29.0,-0.0050000000000001155,0.0,0.0,0.0,-0.046666666666666856,1.0,-1.2499999999999998,0.0
2024-11-08 15:00:00,node-141,1.0258333333333334,2.0,2.0,4.0,65.985,296.1666666666667,1.5833333333333333,29.0,0.025000000000000133,0.0,0.0,0.0,-3.667500000000004,1.6666666666666856,0.16666666666666652,0.0
2024-11-08 16:00:00,node-141,1.0208333333333333,2.0,2.0,4.0,69.40166666666667,293.8333333333333,1.0,29.0,-0.0050000000000001155,0.0,0.0,0.0,3.4166666666666714,-2.3333333333333712,-0.5833333333333333,0.0
2024-11-08 17:00:00,node-141,1.0116666666666667,2.0,2.0,4.0,73.40916666666666,296.8333333333333,1.8333333333333333,29.0,-0.009166666666666545,0.0,0.0,0.0,4.007499999999993,3.0,0.8333333333333333,0.0
2024-11-08 18:00:00,node-141,1.0141666666666669,2.0,2.0,4.0,73.37083333333334,291.5,2.4166666666666665,29.0,0.0025000000000001688,0.0,0.0,0.0,-0.03833333333332689,-5.333333333333314,0.5833333333333333,0.0
2024-11-08 19:00:00,node-141,1.0158333333333334,2.0,2.0,4.0,73.2975,298.8333333333333,2.3333333333333335,29.0,0.0016666666666664831,0.0,0.0,0.0,-0.07333333333333769,7.333333333333314,-0.08333333333333304,0.0
2024-11-08 20:00:00,node-141,1.0175,2.0,2.0,4.0,72.705,296.0,1.75,29.0,0.0016666666666667052,0.0,0.0,0.0,-0.5925000000000011,-2.8333333333333144,-0.5833333333333335,0.0
2024-11-08 21:00:00,node-141,1.0083333333333333,2.0,2.0,4.0,72.88083333333334,294.6666666666667,2.3333333333333335,29.0,-0.009166666666666767,0.0,0.0,0.0,0.17583333333334394,-1.3333333333333144,0.5833333333333335,0.0
2024-11-08 22:00:00,node-141,1.0091666666666663,2.0,2.0,4.0,69.3975,297.6666666666667,1.4166666666666667,29.0,0.0008333333333330195,0.0,0.0,0.0,-3.4833333333333485,3.0,-0.9166666666666667,0.0
2024-11-08 23:00:00,node-141,1.0175,2.0,2.0,4.0,69.525,298.0,1.5833333333333333,29.0,0.008333333333333748,0.0,0.0,0.0,0.12750000000001194,0.3333333333333144,0.16666666666666652,0.0
2024-11-09 00:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,69.5475,297.3333333333333,1.3333333333333333,29.0,-0.0066666666666663765,0.0,0.0,0.0,0.022499999999993747,-0.6666666666666856,-0.25,0.0
2024-11-09 01:00:00,node-141,1.0025,2.0,2.0,4.0,71.98583333333333,294.0,2.3333333333333335,29.0,-0.008333333333333748,0.0,0.0,0.0,2.4383333333333326,-3.3333333333333144,1.0000000000000002,0.0
2024-11-09 02:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,69.24249999999999,296.8333333333333,1.8333333333333333,29.0,0.0016666666666669272,0.0,0.0,0.0,-2.7433333333333394,2.8333333333333144,-0.5000000000000002,0.0
2024-11-09 03:00:00,node-141,1.0041666666666669,2.0,2.0,4.0,65.59166666666667,301.3333333333333,1.5,29.083333333333332,0.0,0.0,0.0,0.0,-3.650833333333324,4.5,-0.33333333333333326,0.08333333333333215
2024-11-09 04:00:00,node-141,1.0125,2.0,2.0,4.0,69.43166666666666,295.8333333333333,1.1666666666666667,29.0,0.008333333333333082,0.0,0.0,0.0,3.839999999999989,-5.5,-0.33333333333333326,-0.08333333333333215
2024-11-09 05:00:00,node-141,1.0208333333333333,2.0,2.0,4.0,69.64916666666666,298.8333333333333,1.8333333333333333,29.25,0.008333333333333304,0.0,0.0,0.0,0.21750000000000114,3.0,0.6666666666666665,0.25
2024-11-09 06:00:00,node-141,1.0033333333333332,2.0,2.0,4.0,69.38083333333333,300.0,1.6666666666666667,29.166666666666668,-0.01750000000000007,0.0,0.0,0.0,-0.26833333333333087,1.1666666666666856,-0.16666666666666652,-0.08333333333333215
2024-11-09 07:00:00,node-141,1.0033333333333332,2.0,2.0,4.0,69.34166666666667,296.1666666666667,1.25,29.083333333333332,0.0,0.0,0.0,0.0,-0.039166666666659467,-3.8333333333333144,-0.41666666666666674,-0.0833333333333357
2024-11-09 08:00:00,node-141,1.0108333333333337,2.0,2.0,4.0,69.52416666666666,296.3333333333333,1.6666666666666667,29.0,0.007500000000000506,0.0,0.0,0.0,0.18249999999999034,0.16666666666662877,0.41666666666666674,-0.08333333333333215
2024-11-09 09:00:00,node-141,1.015,2.0,2.0,4.0,69.23416666666667,294.3333333333333,2.1666666666666665,29.0,0.004166666666666208,0.0,0.0,0.0,-0.28999999999999204,-2.0,0.4999999999999998,0.0
2024-11-09 10:00:00,node-141,1.015,2.0,2.0,4.0,69.6775,299.6666666666667,1.1666666666666667,29.0,0.0,0.0,0.0,0.0,0.44333333333332803,5.333333333333371,-0.9999999999999998,0.0
2024-11-09 11:00:00,node-141,0.0925,0.1666666666666666,3.8333333333333335,4.0,71.11999999999999,24.666666666666668,0.0833333333333333,26.25,-0.9224999999999999,-1.8333333333333335,1.8333333333333335,0.0,1.4424999999999955,-275.0,-1.0833333333333335,-2.75
2024-11-09 12:00:00,node-141,0.0,0.0,4.0,4.0,71.13583333333334,1.0,0.0,26.0,-0.0925,-0.1666666666666666,0.16666666666666652,0.0,0.015833333333347355,-23.666666666666668,-0.0833333333333333,-0.25
2024-11-09 13:00:00,node-141,0.0,0.0,4.0,4.0,70.56666666666666,1.0,0.0,26.0,0.0,0.0,0.0,0.0,-0.5691666666666748,0.0,0.0,0.0
2024-11-09 14:00:00,node-141,0.1241666666666666,0.3333333333333333,3.6666666666666665,4.0,66.70583333333333,24.0,0.0,26.25,0.1241666666666666,0.3333333333333333,-0.3333333333333335,0.0,-3.860833333333332,23.0,0.0,0.25
